"gene_symbol","metabolite","module","Thalamus_17_Male_3","Thalamus_21_Male_3","Thalamus_25_Male_3","Thalamus_29_Male_3","Thalamus_33_Male_3","Thalamus_37_Female_3","Thalamus_41_Female_3","Thalamus_45_Female_3","Thalamus_49_Female_3","Thalamus_53_Female_3","Thalamus_1_Female_12","Thalamus_10_Female_12","Thalamus_12_Male_12","Thalamus_13_Female_12","Thalamus_15_Male_12","Thalamus_3_Male_12","Thalamus_4_Female_12","Thalamus_6_Male_12","Thalamus_7_Female_12","Thalamus_9_Male_12","Thalamus_18_Male_15","Thalamus_22_Male_15","Thalamus_26_Male_15","Thalamus_30_Male_15","Thalamus_34_Male_15","Thalamus_38_Female_15","Thalamus_42_Female_15","Thalamus_46_Female_15","Thalamus_50_Female_15","Thalamus_54_Female_15","Thalamus_19_Male_18","Thalamus_23_Male_18","Thalamus_27_Male_18","Thalamus_31_Male_18","Thalamus_35_Male_18","Thalamus_39_Female_18","Thalamus_43_Female_18","Thalamus_47_Female_18","Thalamus_51_Female_18","Thalamus_55_Female_18","Thalamus_16_Male_21","Thalamus_20_Male_21","Thalamus_24_Male_21","Thalamus_28_Male_21","Thalamus_32_Male_21","Thalamus_36_Male_21","Thalamus_40_Female_21","Thalamus_44_Female_21","Thalamus_48_Female_21","Thalamus_52_Female_21","Thalamus_56_Female_21","Thalamus_11_Male_26","Thalamus_14_Male_26","Thalamus_2_Male_26","Thalamus_5_Male_26","Thalamus_8_Male_26","Thalamus_57_Male_28","Thalamus_58_Male_28","Thalamus_59_Male_28"
"Nme7","dITP","M-165",3600.79764319204,3385.88380468674,3266.71366957885,2950.21654839911,3342.10395697987,2849.79744355688,3014.29979346893,3063.6018441113,3183.37216355449,2819.03795345835,3852.50802863617,3910.14921076495,3872.19711941475,4139.86214488866,3092.04539825681,3253.17404957835,4353.28414946607,2385.68177646505,3580.41566737168,3216.90874270234,3137.18647143065,3781.4892566117,2671.99775660584,3980.85505520791,3249.71209926343,2977.43925284545,2901.72345137663,2947.82144150224,2883.42349075233,3410.55637702382,3080.07796345237,3357.16863578061,3273.03639407248,3156.37756914148,2931.80991402407,2651.29351328721,3459.83546863911,2737.64349556962,3099.62630331117,2680.75961593847,3018.13651291984,2613.06298363979,3267.10998914207,3374.15656562587,3238.34835348239,3010.95694359769,2939.77193913455,3059.72332069442,3445.08088341901,2779.16280963344,3348.61446314343,4035.79982867369,3623.05728317128,3563.1132286247,3929.37929250488,3177.73998228998,2901.53487287665,2736.43607610367,3790.37567450078
"Uck2","C","M-45",119.231710039471,150.962972183485,112.55063903591,166.623525989319,124.575580146412,127.510034760821,115.787388891981,153.345573039781,139.604338241117,108.809101061923,128.86321381624,136.7185038729,150.817964583988,141.822357328975,95.9004640954241,103.796748754721,140.703601304976,86.9532787975995,136.961683661507,124.821115262026,136.198985201037,158.687495589955,131.950506499054,146.018766382209,152.703064869941,92.8098166430341,133.0238412053,124.575549997008,161.162516807351,142.908083485285,125.09647052441,152.022730676858,119.714818579232,119.921736078988,113.464419931081,112.821000565413,146.21875487927,130.684753479455,116.510775940065,134.803912115763,110.477487447998,120.514617839902,132.213113692755,120.937511312755,125.605895233802,134.644218475853,145.322307342463,131.681913586603,99.7426910181055,117.028894384407,140.747367978008,136.441631218506,126.846644487397,114.51695408803,115.63238198786,150.022059249741,116.225092228063,133.506838097325,121.434504736249
"Uck2","C","M-152",119.231710039471,150.962972183485,112.55063903591,166.623525989319,124.575580146412,127.510034760821,115.787388891981,153.345573039781,139.604338241117,108.809101061923,128.86321381624,136.7185038729,150.817964583988,141.822357328975,95.9004640954241,103.796748754721,140.703601304976,86.9532787975995,136.961683661507,124.821115262026,136.198985201037,158.687495589955,131.950506499054,146.018766382209,152.703064869941,92.8098166430341,133.0238412053,124.575549997008,161.162516807351,142.908083485285,125.09647052441,152.022730676858,119.714818579232,119.921736078988,113.464419931081,112.821000565413,146.21875487927,130.684753479455,116.510775940065,134.803912115763,110.477487447998,120.514617839902,132.213113692755,120.937511312755,125.605895233802,134.644218475853,145.322307342463,131.681913586603,99.7426910181055,117.028894384407,140.747367978008,136.441631218506,126.846644487397,114.51695408803,115.63238198786,150.022059249741,116.225092228063,133.506838097325,121.434504736249
"Uck2","C","M-156",119.231710039471,150.962972183485,112.55063903591,166.623525989319,124.575580146412,127.510034760821,115.787388891981,153.345573039781,139.604338241117,108.809101061923,128.86321381624,136.7185038729,150.817964583988,141.822357328975,95.9004640954241,103.796748754721,140.703601304976,86.9532787975995,136.961683661507,124.821115262026,136.198985201037,158.687495589955,131.950506499054,146.018766382209,152.703064869941,92.8098166430341,133.0238412053,124.575549997008,161.162516807351,142.908083485285,125.09647052441,152.022730676858,119.714818579232,119.921736078988,113.464419931081,112.821000565413,146.21875487927,130.684753479455,116.510775940065,134.803912115763,110.477487447998,120.514617839902,132.213113692755,120.937511312755,125.605895233802,134.644218475853,145.322307342463,131.681913586603,99.7426910181055,117.028894384407,140.747367978008,136.441631218506,126.846644487397,114.51695408803,115.63238198786,150.022059249741,116.225092228063,133.506838097325,121.434504736249
"Uck2","UMPpseudoUMP","M-45",119.231710039471,150.962972183485,112.55063903591,166.623525989319,124.575580146412,127.510034760821,115.787388891981,153.345573039781,139.604338241117,108.809101061923,128.86321381624,136.7185038729,150.817964583988,141.822357328975,95.9004640954241,103.796748754721,140.703601304976,86.9532787975995,136.961683661507,124.821115262026,136.198985201037,158.687495589955,131.950506499054,146.018766382209,152.703064869941,92.8098166430341,133.0238412053,124.575549997008,161.162516807351,142.908083485285,125.09647052441,152.022730676858,119.714818579232,119.921736078988,113.464419931081,112.821000565413,146.21875487927,130.684753479455,116.510775940065,134.803912115763,110.477487447998,120.514617839902,132.213113692755,120.937511312755,125.605895233802,134.644218475853,145.322307342463,131.681913586603,99.7426910181055,117.028894384407,140.747367978008,136.441631218506,126.846644487397,114.51695408803,115.63238198786,150.022059249741,116.225092228063,133.506838097325,121.434504736249
"Uck2","UMPpseudoUMP","M-152",119.231710039471,150.962972183485,112.55063903591,166.623525989319,124.575580146412,127.510034760821,115.787388891981,153.345573039781,139.604338241117,108.809101061923,128.86321381624,136.7185038729,150.817964583988,141.822357328975,95.9004640954241,103.796748754721,140.703601304976,86.9532787975995,136.961683661507,124.821115262026,136.198985201037,158.687495589955,131.950506499054,146.018766382209,152.703064869941,92.8098166430341,133.0238412053,124.575549997008,161.162516807351,142.908083485285,125.09647052441,152.022730676858,119.714818579232,119.921736078988,113.464419931081,112.821000565413,146.21875487927,130.684753479455,116.510775940065,134.803912115763,110.477487447998,120.514617839902,132.213113692755,120.937511312755,125.605895233802,134.644218475853,145.322307342463,131.681913586603,99.7426910181055,117.028894384407,140.747367978008,136.441631218506,126.846644487397,114.51695408803,115.63238198786,150.022059249741,116.225092228063,133.506838097325,121.434504736249
"Uck2","UMPpseudoUMP","M-156",119.231710039471,150.962972183485,112.55063903591,166.623525989319,124.575580146412,127.510034760821,115.787388891981,153.345573039781,139.604338241117,108.809101061923,128.86321381624,136.7185038729,150.817964583988,141.822357328975,95.9004640954241,103.796748754721,140.703601304976,86.9532787975995,136.961683661507,124.821115262026,136.198985201037,158.687495589955,131.950506499054,146.018766382209,152.703064869941,92.8098166430341,133.0238412053,124.575549997008,161.162516807351,142.908083485285,125.09647052441,152.022730676858,119.714818579232,119.921736078988,113.464419931081,112.821000565413,146.21875487927,130.684753479455,116.510775940065,134.803912115763,110.477487447998,120.514617839902,132.213113692755,120.937511312755,125.605895233802,134.644218475853,145.322307342463,131.681913586603,99.7426910181055,117.028894384407,140.747367978008,136.441631218506,126.846644487397,114.51695408803,115.63238198786,150.022059249741,116.225092228063,133.506838097325,121.434504736249
"Uck2","UpseudoU","M-45",119.231710039471,150.962972183485,112.55063903591,166.623525989319,124.575580146412,127.510034760821,115.787388891981,153.345573039781,139.604338241117,108.809101061923,128.86321381624,136.7185038729,150.817964583988,141.822357328975,95.9004640954241,103.796748754721,140.703601304976,86.9532787975995,136.961683661507,124.821115262026,136.198985201037,158.687495589955,131.950506499054,146.018766382209,152.703064869941,92.8098166430341,133.0238412053,124.575549997008,161.162516807351,142.908083485285,125.09647052441,152.022730676858,119.714818579232,119.921736078988,113.464419931081,112.821000565413,146.21875487927,130.684753479455,116.510775940065,134.803912115763,110.477487447998,120.514617839902,132.213113692755,120.937511312755,125.605895233802,134.644218475853,145.322307342463,131.681913586603,99.7426910181055,117.028894384407,140.747367978008,136.441631218506,126.846644487397,114.51695408803,115.63238198786,150.022059249741,116.225092228063,133.506838097325,121.434504736249
"Uck2","UpseudoU","M-152",119.231710039471,150.962972183485,112.55063903591,166.623525989319,124.575580146412,127.510034760821,115.787388891981,153.345573039781,139.604338241117,108.809101061923,128.86321381624,136.7185038729,150.817964583988,141.822357328975,95.9004640954241,103.796748754721,140.703601304976,86.9532787975995,136.961683661507,124.821115262026,136.198985201037,158.687495589955,131.950506499054,146.018766382209,152.703064869941,92.8098166430341,133.0238412053,124.575549997008,161.162516807351,142.908083485285,125.09647052441,152.022730676858,119.714818579232,119.921736078988,113.464419931081,112.821000565413,146.21875487927,130.684753479455,116.510775940065,134.803912115763,110.477487447998,120.514617839902,132.213113692755,120.937511312755,125.605895233802,134.644218475853,145.322307342463,131.681913586603,99.7426910181055,117.028894384407,140.747367978008,136.441631218506,126.846644487397,114.51695408803,115.63238198786,150.022059249741,116.225092228063,133.506838097325,121.434504736249
"Uck2","UpseudoU","M-156",119.231710039471,150.962972183485,112.55063903591,166.623525989319,124.575580146412,127.510034760821,115.787388891981,153.345573039781,139.604338241117,108.809101061923,128.86321381624,136.7185038729,150.817964583988,141.822357328975,95.9004640954241,103.796748754721,140.703601304976,86.9532787975995,136.961683661507,124.821115262026,136.198985201037,158.687495589955,131.950506499054,146.018766382209,152.703064869941,92.8098166430341,133.0238412053,124.575549997008,161.162516807351,142.908083485285,125.09647052441,152.022730676858,119.714818579232,119.921736078988,113.464419931081,112.821000565413,146.21875487927,130.684753479455,116.510775940065,134.803912115763,110.477487447998,120.514617839902,132.213113692755,120.937511312755,125.605895233802,134.644218475853,145.322307342463,131.681913586603,99.7426910181055,117.028894384407,140.747367978008,136.441631218506,126.846644487397,114.51695408803,115.63238198786,150.022059249741,116.225092228063,133.506838097325,121.434504736249
"Uck2","dCTP","M-45",119.231710039471,150.962972183485,112.55063903591,166.623525989319,124.575580146412,127.510034760821,115.787388891981,153.345573039781,139.604338241117,108.809101061923,128.86321381624,136.7185038729,150.817964583988,141.822357328975,95.9004640954241,103.796748754721,140.703601304976,86.9532787975995,136.961683661507,124.821115262026,136.198985201037,158.687495589955,131.950506499054,146.018766382209,152.703064869941,92.8098166430341,133.0238412053,124.575549997008,161.162516807351,142.908083485285,125.09647052441,152.022730676858,119.714818579232,119.921736078988,113.464419931081,112.821000565413,146.21875487927,130.684753479455,116.510775940065,134.803912115763,110.477487447998,120.514617839902,132.213113692755,120.937511312755,125.605895233802,134.644218475853,145.322307342463,131.681913586603,99.7426910181055,117.028894384407,140.747367978008,136.441631218506,126.846644487397,114.51695408803,115.63238198786,150.022059249741,116.225092228063,133.506838097325,121.434504736249
"Uck2","dCTP","M-152",119.231710039471,150.962972183485,112.55063903591,166.623525989319,124.575580146412,127.510034760821,115.787388891981,153.345573039781,139.604338241117,108.809101061923,128.86321381624,136.7185038729,150.817964583988,141.822357328975,95.9004640954241,103.796748754721,140.703601304976,86.9532787975995,136.961683661507,124.821115262026,136.198985201037,158.687495589955,131.950506499054,146.018766382209,152.703064869941,92.8098166430341,133.0238412053,124.575549997008,161.162516807351,142.908083485285,125.09647052441,152.022730676858,119.714818579232,119.921736078988,113.464419931081,112.821000565413,146.21875487927,130.684753479455,116.510775940065,134.803912115763,110.477487447998,120.514617839902,132.213113692755,120.937511312755,125.605895233802,134.644218475853,145.322307342463,131.681913586603,99.7426910181055,117.028894384407,140.747367978008,136.441631218506,126.846644487397,114.51695408803,115.63238198786,150.022059249741,116.225092228063,133.506838097325,121.434504736249
"Uck2","dCTP","M-156",119.231710039471,150.962972183485,112.55063903591,166.623525989319,124.575580146412,127.510034760821,115.787388891981,153.345573039781,139.604338241117,108.809101061923,128.86321381624,136.7185038729,150.817964583988,141.822357328975,95.9004640954241,103.796748754721,140.703601304976,86.9532787975995,136.961683661507,124.821115262026,136.198985201037,158.687495589955,131.950506499054,146.018766382209,152.703064869941,92.8098166430341,133.0238412053,124.575549997008,161.162516807351,142.908083485285,125.09647052441,152.022730676858,119.714818579232,119.921736078988,113.464419931081,112.821000565413,146.21875487927,130.684753479455,116.510775940065,134.803912115763,110.477487447998,120.514617839902,132.213113692755,120.937511312755,125.605895233802,134.644218475853,145.322307342463,131.681913586603,99.7426910181055,117.028894384407,140.747367978008,136.441631218506,126.846644487397,114.51695408803,115.63238198786,150.022059249741,116.225092228063,133.506838097325,121.434504736249
"Nudt5","AMPdGMP","M-133",262.309762086837,262.714782760871,285.494303895967,261.964260111549,332.471191169969,285.083411050616,312.913026179156,251.530868007698,328.365133609389,298.783909943009,298.728359301284,284.374488055633,318.23312144277,260.007655103121,304.379733868085,302.193065994758,277.143457115862,290.898241795606,306.276520943843,304.942724627481,274.912413205785,330.880309953523,294.139670737474,293.512469798583,289.726797186272,303.513184156949,278.072436417859,261.748627521804,276.382777692244,313.29849071774,234.133259022038,278.70833957424,333.37251562689,262.328797672786,288.365672117527,292.62947021654,287.172014430477,307.17653395171,306.298769452499,265.012236318489,269.077070655553,265.897331424546,281.985781547829,294.647754834713,283.945448013383,291.729140031014,287.366667902764,290.640794987573,258.064422792876,311.712475696785,284.008081812765,290.007515747836,317.116611218492,334.82576100024,284.307141034371,305.499466108564,282.377864920294,274.279354458449,291.442811366997
"Nudt5","AMPdGMP","M-135",262.309762086837,262.714782760871,285.494303895967,261.964260111549,332.471191169969,285.083411050616,312.913026179156,251.530868007698,328.365133609389,298.783909943009,298.728359301284,284.374488055633,318.23312144277,260.007655103121,304.379733868085,302.193065994758,277.143457115862,290.898241795606,306.276520943843,304.942724627481,274.912413205785,330.880309953523,294.139670737474,293.512469798583,289.726797186272,303.513184156949,278.072436417859,261.748627521804,276.382777692244,313.29849071774,234.133259022038,278.70833957424,333.37251562689,262.328797672786,288.365672117527,292.62947021654,287.172014430477,307.17653395171,306.298769452499,265.012236318489,269.077070655553,265.897331424546,281.985781547829,294.647754834713,283.945448013383,291.729140031014,287.366667902764,290.640794987573,258.064422792876,311.712475696785,284.008081812765,290.007515747836,317.116611218492,334.82576100024,284.307141034371,305.499466108564,282.377864920294,274.279354458449,291.442811366997
"Nudt5","AMPdGMP","M-145",262.309762086837,262.714782760871,285.494303895967,261.964260111549,332.471191169969,285.083411050616,312.913026179156,251.530868007698,328.365133609389,298.783909943009,298.728359301284,284.374488055633,318.23312144277,260.007655103121,304.379733868085,302.193065994758,277.143457115862,290.898241795606,306.276520943843,304.942724627481,274.912413205785,330.880309953523,294.139670737474,293.512469798583,289.726797186272,303.513184156949,278.072436417859,261.748627521804,276.382777692244,313.29849071774,234.133259022038,278.70833957424,333.37251562689,262.328797672786,288.365672117527,292.62947021654,287.172014430477,307.17653395171,306.298769452499,265.012236318489,269.077070655553,265.897331424546,281.985781547829,294.647754834713,283.945448013383,291.729140031014,287.366667902764,290.640794987573,258.064422792876,311.712475696785,284.008081812765,290.007515747836,317.116611218492,334.82576100024,284.307141034371,305.499466108564,282.377864920294,274.279354458449,291.442811366997
"Nudt5","AMPdGMP","M-148",262.309762086837,262.714782760871,285.494303895967,261.964260111549,332.471191169969,285.083411050616,312.913026179156,251.530868007698,328.365133609389,298.783909943009,298.728359301284,284.374488055633,318.23312144277,260.007655103121,304.379733868085,302.193065994758,277.143457115862,290.898241795606,306.276520943843,304.942724627481,274.912413205785,330.880309953523,294.139670737474,293.512469798583,289.726797186272,303.513184156949,278.072436417859,261.748627521804,276.382777692244,313.29849071774,234.133259022038,278.70833957424,333.37251562689,262.328797672786,288.365672117527,292.62947021654,287.172014430477,307.17653395171,306.298769452499,265.012236318489,269.077070655553,265.897331424546,281.985781547829,294.647754834713,283.945448013383,291.729140031014,287.366667902764,290.640794987573,258.064422792876,311.712475696785,284.008081812765,290.007515747836,317.116611218492,334.82576100024,284.307141034371,305.499466108564,282.377864920294,274.279354458449,291.442811366997
"Entpd8","AMPdGMP","M-133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03291495072465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Entpd8","AMPdGMP","M-135",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03291495072465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Entpd8","AMPdGMP","M-138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03291495072465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Entpd8","AMPdGMP","M-153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03291495072465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Entpd8","AMPdGMP","M-155",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03291495072465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Entpd8","AMPdGMP","M-156",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03291495072465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Entpd8","AMPdGMP","M-165",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03291495072465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Entpd8","GMP","M-133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03291495072465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Entpd8","GMP","M-135",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03291495072465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Entpd8","GMP","M-138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03291495072465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Entpd8","GMP","M-153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03291495072465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Entpd8","GMP","M-155",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03291495072465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Entpd8","GMP","M-156",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03291495072465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Entpd8","GMP","M-165",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03291495072465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Entpd8","UMPpseudoUMP","M-133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03291495072465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Entpd8","UMPpseudoUMP","M-135",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03291495072465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Entpd8","UMPpseudoUMP","M-138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03291495072465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Entpd8","UMPpseudoUMP","M-153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03291495072465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Entpd8","UMPpseudoUMP","M-155",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03291495072465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Entpd8","UMPpseudoUMP","M-156",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03291495072465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Entpd8","UMPpseudoUMP","M-165",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03291495072465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ak8","AMPdGMP","M-138",11.9231710039471,12.7436275219825,59.4779799783264,59.6993381886864,10.5161204019698,47.6866796666485,28.2291567959789,47.4378391418026,10.8144205679739,21.7618202123845,5.02064469413923,19.140590542206,5.77293644340626,10.1301683806411,18.4653067512928,11.1680046128497,2.84249699606012,38.733733282567,3.23531536208285,18.96016940689,22.2109114327845,5.06449454010495,84.6682416702263,8.11215368790052,16.3610426646365,22.5753608050623,28.5587907672396,58.7884617963409,29.169686299973,21.9858589977362,32.1193640535647,25.3371217794763,9.97623488160269,30.917322582864,51.4741027004414,88.141406691729,18.2267145971389,83.5304609868684,20.5176209202631,67.4019560578815,80.6553435970045,59.3008436989995,17.559554162319,16.4914788153757,29.6886661461714,57.5652818121399,19.6676806929649,38.5639889789337,66.4951273454037,63.4362231242581,17.5934209972509,6.07634794900227,21.8017670212714,7.63446360586866,9.54762787055722,19.0937166317853,22.0991372546317,56.7631114359374,12.9530138385332
