"","young","mid","old"
"M-142",1.68302918545997e-06,2.36642436478838e-06,1.67133913608507e-06
"M-143",0.00448330547637537,0.00426258328123117,0.00421056023174246
"M-144",0.00782626583043598,0.00838476158632486,0.00804388856280639
"M-145",-0.000161613719625722,-9.18460123317944e-05,-0.000176820766257876
"M-146",0.000818381090965168,0.00116904315382964,0.000925907899322459
"M-147",0.000775785853655902,0.00073303138176922,0.000884116845336591
"M-148",-0.000163998113639624,-9.38693483493742e-05,-0.000170104271352867
"M-149",6.81458507043873e-08,1.38157375244473e-06,3.10115654306622e-06
"M-150",0.00231147002872777,0.00268299022204847,0.00277534919675832
"M-151",0.00300009385847998,0.00339078144981308,0.00319583799644195
"M-152",0.00104553266036835,0.00115773364837914,0.00106298780570229
"M-153",9.54529037003191e-05,0.000103979257117402,0.000134747569138525
"M-154",0.00153755465503848,0.00177073175149738,0.00163899334151813
"M-155",0.0359754562376462,0.0352645402332951,0.0477340892956472
"M-156",0.0162032428117857,0.0143293876961162,0.0202221057881914
"M-157",0.0151450249331471,0.0149350708357274,0.0164788920486098
"M-158",1.65826464307809e-07,2.90736640724735e-07,4.95748819314771e-06
"M-159",0.00639479701406723,0.0070721494283349,0.0065898224583948
"M-160",0.00431825499647697,0.00388026185441321,0.00359914438726005
"M-161",-1.13613504484153e-06,-6.79265110043902e-07,-1.04573321262584e-06
"M-162",0.00316341170218917,0.00329044292744349,0.00284768153451057
"M-163",3.42015945905641e-08,4.1253356001353e-08,4.08216674777201e-08
"M-164",0.000530232053539475,0.000784746052733277,0.00102529481055097
"M-165",5.78963863365302e-07,8.08303001391223e-07,3.91867592127448e-07
"M-166",-4.77074951447342e-07,-3.44941305074404e-07,-3.35205990410681e-07
"M-167",0.0210737326442702,0.025540214028641,0.0192978756513751
"M-168",0.0332375715668619,0.0497040625301534,0.0376113868604628
"M-169",0.000367297530985033,0.000635225202085376,0.000442642627867147
"M-170",8.50857031615241e-05,0.00016737979383436,9.3242204953352e-05
"M-171",-4.18048147141568e-05,-2.49417435084793e-05,-3.90319039475779e-05
